TransactionID,CustomerID,Product,Quantity,UnitPrice,TotalAmount,PaymentMethod,TransactionDate
TXN0000375,CUST034192,Tablet,2,15211,30422,Cash,25-10-2025
TXN0000376,CUST021142,Monitor,1,68402,68402,NetBanking,11-04-2024
TXN0000377,CUST007794,Tablet,2,53519,107038,NetBanking,16-09-2024
TXN0000378,CUST011821,Mouse,3,39877,119631,Card,22-05-2024
TXN0000379,CUST024056,Phone,4,30984,123936,UPI,25-01-2025
TXN0000380,CUST016633,Printer,5,89722,448610,Card,19-10-2025
TXN0000381,CUST029154,Tablet,2,24163,48326,Card,26-09-2024
TXN0000382,CUST034449,Monitor,3,67384,202152,UPI,09-08-2024
TXN0000383,CUST039546,Laptop,4,34451,137804,UPI,02-04-2024
TXN0000384,CUST048791,Phone,5,35853,179265,Cash,27-03-2024
TXN0000385,CUST029298,Keyboard,1,55362,55362,UPI,13-04-2025
TXN0000386,CUST027214,Tablet,4,4264,17056,UPI,15-01-2025
TXN0000387,CUST020001,Monitor,3,882,2646,Cash,06-02-2024
TXN0000388,CUST015190,Printer,3,23820,71460,NetBanking,22-11-2024
TXN0000389,CUST023476,Keyboard,1,51865,51865,NetBanking,12-01-2024
TXN0000390,CUST044513,Keyboard,5,35892,179460,UPI,19-02-2025
TXN0000391,CUST034883,Tablet,3,20031,60093,UPI,28-05-2025
TXN0000392,CUST011901,Keyboard,5,14186,70930,Cash,02-05-2025
TXN0000393,CUST048208,Printer,4,51707,206828,Cash,11-03-2025
TXN0000394,CUST005818,Phone,5,48457,242285,UPI,30-10-2025
TXN0000395,CUST040957,Phone,4,47046,188184,NetBanking,05-05-2024
TXN0000396,CUST003257,Mouse,2,78230,156460,UPI,10-05-2025
TXN0000397,CUST001794,Laptop,5,89428,447140,Card,09-05-2025
TXN0000398,CUST044075,Printer,3,51339,154017,Card,12-08-2024
TXN0000399,CUST042383,Laptop,2,41185,82370,Cash,23-05-2025
TXN0000400,CUST039145,Phone,1,56711,56711,UPI,08-07-2024
TXN0000401,CUST036302,Keyboard,2,27683,55366,Card,10-10-2024
TXN0000402,CUST024422,Printer,4,82015,328060,Card,16-04-2025
TXN0000403,CUST041346,Headphones,2,29061,58122,NetBanking,27-09-2024
TXN0000404,CUST047433,Laptop,5,15182,75910,NetBanking,01-09-2024
TXN0000405,CUST036017,Keyboard,5,60318,301590,Card,19-08-2025
TXN0000406,CUST024202,Printer,5,68807,344035,UPI,30-07-2024
TXN0000407,CUST006195,Tablet,2,82504,165008,NetBanking,14-03-2024
TXN0000408,CUST009358,Phone,4,73860,295440,UPI,22-09-2025
TXN0000409,CUST036743,Tablet,3,42591,127773,Cash,17-09-2024
TXN0000410,CUST042564,Monitor,1,69618,69618,UPI,06-11-2025
TXN0000411,CUST021988,Phone,1,47287,47287,UPI,10-09-2025
TXN0000412,CUST012293,Laptop,1,38746,38746,NetBanking,13-08-2025
TXN0000413,CUST038252,Printer,4,1357,5428,Card,14-07-2025
TXN0000414,CUST013673,Headphones,2,64049,128098,NetBanking,27-06-2024
TXN0000415,CUST037559,Keyboard,3,29120,87360,Cash,23-05-2024
TXN0000416,CUST036567,Monitor,5,88948,444740,NetBanking,29-09-2025
TXN0000417,CUST017101,Tablet,4,40427,161708,UPI,08-02-2025
TXN0000418,CUST008325,Keyboard,3,75160,225480,Cash,13-06-2024
TXN0000419,CUST012117,Monitor,5,47530,237650,NetBanking,22-08-2025
TXN0000420,CUST018634,Headphones,3,42916,128748,Card,18-04-2025
TXN0000421,CUST039277,Mouse,1,23054,23054,UPI,30-08-2025
TXN0000422,CUST023433,Printer,5,17466,87330,Cash,05-11-2025
TXN0000423,CUST007031,Printer,4,87785,351140,Cash,24-11-2024
TXN0000424,CUST037172,Keyboard,4,64114,256456,NetBanking,07-07-2025
TXN0000425,CUST034817,Keyboard,3,5879,17637,UPI,04-02-2025
TXN0000426,CUST001051,Laptop,1,52992,52992,NetBanking,07-08-2024
TXN0000427,CUST027152,Keyboard,5,75399,376995,Cash,06-03-2024
TXN0000428,CUST023103,Tablet,1,25180,25180,NetBanking,15-03-2025
TXN0000429,CUST043176,Printer,1,30493,30493,Card,06-11-2024
TXN0000430,CUST045213,Keyboard,4,45172,180688,Cash,21-01-2024
TXN0000431,CUST045319,Monitor,5,55355,276775,NetBanking,24-08-2025
TXN0000432,CUST015829,Mouse,5,89593,447965,UPI,05-11-2025
TXN0000433,CUST030833,Keyboard,4,83704,334816,UPI,22-04-2024
TXN0000434,CUST007827,Keyboard,3,57029,171087,UPI,14-06-2024
TXN0000435,CUST011253,Tablet,1,42393,42393,NetBanking,06-05-2025
TXN0000436,CUST037194,Keyboard,2,27318,54636,UPI,01-09-2024
TXN0000437,CUST036795,Laptop,1,33147,33147,UPI,20-08-2025
TXN0000438,CUST022265,Tablet,3,83309,249927,UPI,15-02-2024
TXN0000439,CUST018416,Mouse,2,60540,121080,UPI,18-03-2024
TXN0000440,CUST013358,Tablet,3,50684,152052,Card,11-10-2025
TXN0000441,CUST027665,Monitor,3,82049,246147,NetBanking,09-09-2025
TXN0000442,CUST018897,Laptop,4,89373,357492,UPI,22-11-2024
TXN0000443,CUST023277,Mouse,5,54928,274640,UPI,26-09-2024
TXN0000444,CUST046574,Tablet,3,24624,73872,UPI,13-08-2024
TXN0000445,CUST043629,Keyboard,5,8321,41605,UPI,21-11-2024
TXN0000446,CUST042143,Monitor,3,62454,187362,UPI,23-12-2024
TXN0000447,CUST024753,Phone,5,23899,119495,Card,28-06-2025
TXN0000448,CUST011346,Mouse,1,27812,27812,Cash,24-08-2025
TXN0000449,CUST007459,Tablet,3,32955,98865,Card,02-06-2025
TXN0000450,CUST026079,Tablet,2,71558,143116,UPI,12-02-2024
TXN0000451,CUST031211,Mouse,5,16932,84660,UPI,13-12-2024
TXN0000452,CUST018738,Printer,5,74564,372820,Card,29-08-2024
TXN0000453,CUST023155,Monitor,1,61475,61475,Card,28-04-2025
TXN0000454,CUST026055,Tablet,5,76193,380965,Card,21-12-2024
TXN0000455,CUST047219,Printer,1,65094,65094,Cash,31-07-2025
TXN0000456,CUST034344,Tablet,5,46664,233320,Cash,28-06-2025
TXN0000457,CUST047350,Mouse,4,76160,304640,Cash,27-05-2025
TXN0000458,CUST025899,Tablet,2,46007,92014,NetBanking,29-06-2024
TXN0000459,CUST007299,Printer,3,31846,95538,NetBanking,31-01-2025
TXN0000460,CUST047775,Phone,1,88760,88760,Cash,29-11-2024
TXN0000461,CUST039007,Laptop,1,1511,1511,Cash,02-10-2024
TXN0000462,CUST012696,Mouse,2,50809,101618,NetBanking,20-11-2025
TXN0000463,CUST024900,Printer,3,88590,265770,UPI,25-07-2024
TXN0000464,CUST009484,Laptop,2,22255,44510,NetBanking,07-07-2024
TXN0000465,CUST018939,Keyboard,1,70738,70738,UPI,19-01-2025
TXN0000466,CUST046680,Headphones,1,34182,34182,Cash,18-07-2024
TXN0000467,CUST027761,Laptop,4,70741,282964,Card,08-08-2025
TXN0000468,CUST001768,Phone,1,32280,32280,NetBanking,15-08-2024
TXN0000469,CUST038222,Mouse,5,54314,271570,NetBanking,07-04-2025
TXN0000470,CUST039696,Keyboard,1,65310,65310,Cash,11-10-2025
TXN0000471,CUST020777,Printer,5,74390,371950,Cash,09-08-2024
TXN0000472,CUST037554,Tablet,5,81540,407700,NetBanking,10-11-2024
TXN0000473,CUST030920,Printer,5,64209,321045,Cash,16-03-2025
TXN0000474,CUST044181,Printer,2,61930,123860,UPI,03-08-2025
TXN0000475,CUST032258,Printer,3,21696,65088,Cash,04-03-2025
TXN0000476,CUST012611,Phone,2,42280,84560,Card,15-09-2024
TXN0000477,CUST026492,Printer,4,75232,300928,NetBanking,26-11-2024
TXN0000478,CUST028000,Tablet,2,14290,28580,UPI,18-01-2024
TXN0000479,CUST040297,Phone,4,69200,276800,NetBanking,20-02-2025
TXN0000480,CUST014630,Tablet,3,41639,124917,Cash,30-10-2024
TXN0000481,CUST010082,Monitor,3,55732,167196,UPI,27-07-2024
TXN0000482,CUST045186,Keyboard,4,14800,59200,Cash,09-05-2025
TXN0000483,CUST035185,Laptop,1,76612,76612,Card,18-01-2025
TXN0000484,CUST046672,Keyboard,3,75500,226500,UPI,19-02-2025
TXN0000485,CUST049895,Laptop,3,39947,119841,NetBanking,08-07-2024
TXN0000486,CUST021569,Phone,1,69314,69314,NetBanking,22-02-2024
TXN0000487,CUST000752,Phone,5,22035,110175,NetBanking,08-12-2024
TXN0000488,CUST011749,Keyboard,3,87738,263214,UPI,16-10-2024
TXN0000489,CUST021353,Printer,5,31307,156535,NetBanking,07-07-2025
TXN0000490,CUST018213,Tablet,3,82919,248757,NetBanking,02-03-2024
TXN0000491,CUST006455,Monitor,4,65222,260888,NetBanking,21-09-2024
TXN0000492,CUST004042,Phone,3,89155,267465,UPI,30-09-2025
TXN0000493,CUST048526,Keyboard,1,77668,77668,UPI,07-05-2025
TXN0000494,CUST035769,Keyboard,2,77335,154670,Card,06-06-2024
TXN0000495,CUST049759,Laptop,3,49193,147579,UPI,04-08-2024
TXN0000496,CUST022988,Laptop,2,69284,138568,Cash,03-05-2024
TXN0000497,CUST027334,Phone,5,32974,164870,NetBanking,03-04-2024
TXN0000498,CUST016378,Keyboard,5,79126,395630,Cash,04-01-2025
TXN0000499,CUST045728,Mouse,2,81292,162584,Card,29-01-2025
TXN0000500,CUST038963,Printer,3,82128,246384,NetBanking,01-08-2025
TXN0000501,CUST035578,Tablet,2,86765,173530,NetBanking,17-02-2025
TXN0000502,CUST003749,Printer,4,79179,316716,Card,27-05-2024
TXN0000503,CUST009153,Phone,4,68862,275448,Card,28-02-2025
TXN0000504,CUST029699,Keyboard,3,50301,150903,Cash,27-10-2025
TXN0000505,CUST047710,Tablet,1,21901,21901,Card,11-02-2025
TXN0000506,CUST046736,Headphones,5,72159,360795,UPI,26-11-2025
TXN0000507,CUST030155,Mouse,3,73768,221304,UPI,27-05-2025
TXN0000508,CUST046992,Printer,3,44053,132159,UPI,06-02-2025
TXN0000509,CUST045792,Phone,4,50937,203748,Cash,27-02-2024
TXN0000510,CUST038982,Laptop,3,70210,210630,Card,02-11-2025
TXN0000511,CUST026298,Mouse,4,39125,156500,Card,26-11-2024
TXN0000512,CUST004817,Laptop,1,25851,25851,UPI,13-08-2024
TXN0000513,CUST035696,Headphones,4,66655,266620,NetBanking,16-10-2025
TXN0000514,CUST043316,Tablet,5,41460,207300,UPI,04-01-2024
TXN0000515,CUST028629,Keyboard,5,42690,213450,Cash,02-09-2025
TXN0000516,CUST022418,Headphones,2,66789,133578,UPI,31-03-2025
TXN0000517,CUST031201,Phone,2,54596,109192,NetBanking,24-01-2025
TXN0000518,CUST000977,Monitor,1,52589,52589,Cash,14-04-2025
TXN0000519,CUST005612,Tablet,2,10104,20208,Card,24-01-2025
TXN0000520,CUST020396,Tablet,4,28300,113200,Card,30-01-2024
TXN0000521,CUST027143,Monitor,4,33055,132220,UPI,25-09-2025
TXN0000522,CUST011934,Mouse,2,23056,46112,UPI,12-03-2025
TXN0000523,CUST021160,Headphones,5,29037,145185,Cash,16-06-2025
TXN0000524,CUST017037,Headphones,3,66968,200904,NetBanking,03-10-2024
TXN0000525,CUST014049,Monitor,1,30248,30248,Cash,20-11-2025
TXN0000526,CUST025999,Printer,1,45083,45083,Card,15-06-2024
TXN0000527,CUST033921,Printer,2,34889,69778,Cash,21-01-2024
TXN0000528,CUST042764,Printer,4,16777,67108,UPI,03-01-2024
TXN0000529,CUST035082,Keyboard,5,52701,263505,NetBanking,02-04-2025
TXN0000530,CUST041967,Phone,2,42432,84864,Card,05-02-2024
TXN0000531,CUST028918,Phone,5,35029,175145,Cash,14-06-2025
TXN0000532,CUST016078,Monitor,4,73415,293660,UPI,19-08-2025
TXN0000533,CUST002329,Printer,2,78822,157644,NetBanking,12-07-2025
TXN0000534,CUST028941,Keyboard,2,47848,95696,Cash,05-10-2025
TXN0000535,CUST034526,Tablet,2,86422,172844,Card,17-07-2024
TXN0000536,CUST020803,Mouse,5,23566,117830,Cash,28-12-2024
TXN0000537,CUST048999,Phone,2,60556,121112,Card,17-06-2025
TXN0000538,CUST031763,Laptop,2,81106,162212,Cash,08-05-2024
TXN0000539,CUST015892,Laptop,4,84438,337752,NetBanking,17-09-2025
TXN0000540,CUST000437,Mouse,1,33015,33015,Card,03-03-2024
TXN0000541,CUST049169,Monitor,1,26536,26536,Cash,15-07-2025
TXN0000542,CUST026042,Laptop,2,52084,104168,NetBanking,05-01-2025
TXN0000543,CUST036256,Tablet,3,33875,101625,UPI,01-11-2024
TXN0000544,CUST017097,Printer,1,84780,84780,Card,30-03-2024
TXN0000545,CUST040676,Laptop,3,45939,137817,NetBanking,29-03-2024
TXN0000546,CUST010878,Monitor,2,34738,69476,UPI,27-05-2024
TXN0000547,CUST021719,Keyboard,3,84248,252744,UPI,05-08-2024
TXN0000548,CUST030780,Laptop,1,81225,81225,Cash,12-05-2025
TXN0000549,CUST005560,Headphones,2,32843,65686,NetBanking,12-03-2025
TXN0000550,CUST000788,Keyboard,4,33441,133764,NetBanking,06-04-2024
TXN0000551,CUST049721,Tablet,5,85625,428125,NetBanking,09-06-2025
TXN0000552,CUST027682,Tablet,3,69270,207810,UPI,23-10-2025
TXN0000553,CUST041443,Phone,1,13531,13531,Card,14-07-2024
TXN0000554,CUST024706,Phone,3,12768,38304,Card,14-10-2024
TXN0000555,CUST041861,Mouse,1,835,835,Cash,29-07-2025
TXN0000556,CUST048027,Laptop,3,41608,124824,Cash,17-11-2024
TXN0000557,CUST010595,Monitor,5,66968,334840,NetBanking,21-07-2025
TXN0000558,CUST019323,Laptop,2,88018,176036,Cash,26-06-2025
TXN0000559,CUST019426,Keyboard,3,9557,28671,Cash,26-12-2024
TXN0000560,CUST019971,Headphones,3,80457,241371,Cash,09-02-2025
TXN0000561,CUST047083,Laptop,5,62029,310145,NetBanking,10-09-2025
TXN0000562,CUST007132,Phone,5,64994,324970,Cash,09-07-2025
TXN0000563,CUST029462,Headphones,4,8669,34676,Cash,22-09-2024
TXN0000564,CUST013474,Keyboard,1,18471,18471,Card,25-08-2025
TXN0000565,CUST001475,Phone,2,78225,156450,NetBanking,14-06-2025
TXN0000566,CUST045969,Laptop,5,87740,438700,Cash,13-09-2025
TXN0000567,CUST033323,Laptop,4,26861,107444,Cash,06-06-2025
TXN0000568,CUST023863,Mouse,2,5540,11080,UPI,18-05-2025
TXN0000569,CUST011458,Headphones,3,2635,7905,NetBanking,17-06-2025
TXN0000570,CUST048359,Laptop,4,67871,271484,NetBanking,03-04-2025
TXN0000571,CUST011979,Keyboard,5,82928,414640,UPI,22-01-2025
TXN0000572,CUST013183,Mouse,2,64972,129944,Cash,15-08-2025
TXN0000573,CUST038645,Keyboard,1,44895,44895,Card,14-06-2024
TXN0000574,CUST039142,Headphones,4,56965,227860,Cash,07-11-2024
TXN0000575,CUST024569,Phone,1,7843,7843,UPI,13-02-2025
TXN0000576,CUST022604,Phone,4,74121,296484,Card,04-11-2024
TXN0000577,CUST034009,Printer,1,35560,35560,UPI,14-07-2024
TXN0000578,CUST019717,Tablet,1,7029,7029,UPI,13-03-2024
TXN0000579,CUST036670,Printer,1,33343,33343,Card,06-08-2024
TXN0000580,CUST000333,Phone,2,56957,113914,UPI,05-01-2024
TXN0000581,CUST004016,Phone,3,13460,40380,UPI,10-10-2024
TXN0000582,CUST048190,Headphones,4,61760,247040,NetBanking,01-06-2025
TXN0000583,CUST003872,Monitor,5,18637,93185,UPI,31-05-2024
TXN0000584,CUST048873,Laptop,1,40017,40017,NetBanking,02-12-2024
TXN0000585,CUST014329,Printer,1,12969,12969,Cash,20-03-2024
TXN0000586,CUST024831,Headphones,2,65671,131342,Cash,14-02-2024
TXN0000587,CUST031663,Monitor,2,21686,43372,NetBanking,19-01-2025
TXN0000588,CUST017332,Monitor,2,17375,34750,NetBanking,20-10-2025
TXN0000589,CUST015681,Keyboard,1,67733,67733,NetBanking,20-04-2025
TXN0000590,CUST026624,Mouse,2,68845,137690,NetBanking,08-03-2024
TXN0000591,CUST000009,Mouse,5,80253,401265,Card,15-09-2024
TXN0000592,CUST045112,Keyboard,4,31741,126964,Cash,24-04-2025
TXN0000593,CUST031386,Mouse,5,3255,16275,NetBanking,10-06-2025
TXN0000594,CUST012153,Monitor,1,36479,36479,NetBanking,02-07-2025
TXN0000595,CUST000606,Tablet,2,73613,147226,UPI,13-05-2025
TXN0000596,CUST029058,Laptop,3,47766,143298,NetBanking,26-09-2024
TXN0000597,CUST040175,Keyboard,2,10473,20946,Cash,11-01-2025
TXN0000598,CUST036738,Phone,4,12246,48984,Card,05-04-2025
TXN0000599,CUST036785,Keyboard,5,86171,430855,UPI,06-01-2025
TXN0000600,CUST023504,Phone,5,71405,357025,Card,02-04-2024
TXN0000601,CUST028697,Headphones,4,68855,275420,Card,11-01-2024
TXN0000602,CUST043755,Monitor,1,88891,88891,Cash,06-06-2024
TXN0000603,CUST036099,Printer,5,77563,387815,NetBanking,24-12-2024
TXN0000604,CUST036277,Tablet,4,60547,242188,Cash,08-09-2025
TXN0000605,CUST000838,Monitor,1,7041,7041,UPI,08-04-2024
TXN0000606,CUST043158,Mouse,3,66776,200328,UPI,24-02-2024
TXN0000607,CUST002483,Tablet,4,73487,293948,Cash,18-06-2024
TXN0000608,CUST043943,Mouse,3,64191,192573,UPI,19-09-2025
TXN0000609,CUST006547,Printer,1,5160,5160,NetBanking,21-05-2024
TXN0000610,CUST029388,Headphones,1,54320,54320,Card,12-02-2024
TXN0000611,CUST032759,Printer,4,5867,23468,Card,17-09-2024
TXN0000612,CUST048657,Mouse,2,81929,163858,Card,29-10-2024
TXN0000613,CUST009680,Keyboard,3,36067,108201,Cash,04-09-2025
TXN0000614,CUST036607,Laptop,1,55791,55791,Card,10-06-2024
TXN0000615,CUST028107,Keyboard,5,6612,33060,UPI,11-03-2024
TXN0000616,CUST047795,Headphones,4,9308,37232,NetBanking,20-06-2024
TXN0000617,CUST016559,Monitor,1,12292,12292,UPI,21-05-2025
TXN0000618,CUST006904,Headphones,2,72120,144240,Card,22-05-2024
TXN0000619,CUST011307,Headphones,2,60999,121998,Card,28-09-2024
TXN0000620,CUST022629,Tablet,1,16516,16516,UPI,20-05-2024
TXN0000621,CUST030744,Printer,4,50287,201148,UPI,23-10-2025
TXN0000622,CUST014414,Keyboard,2,70080,140160,Cash,06-10-2025
TXN0000623,CUST005241,Monitor,2,36738,73476,UPI,18-01-2025
TXN0000624,CUST035651,Monitor,5,27493,137465,Cash,25-06-2025
TXN0000625,CUST012738,Mouse,1,82591,82591,NetBanking,30-07-2025
TXN0000626,CUST048477,Headphones,5,27386,136930,NetBanking,01-10-2024
TXN0000627,CUST036928,Laptop,3,15898,47694,Cash,03-10-2025
TXN0000628,CUST042656,Laptop,2,4264,8528,NetBanking,15-04-2025
TXN0000629,CUST036752,Phone,2,86458,172916,NetBanking,20-01-2025
TXN0000630,CUST012614,Phone,5,30041,150205,NetBanking,27-11-2025
TXN0000631,CUST023914,Mouse,2,67251,134502,NetBanking,22-10-2025
TXN0000632,CUST037183,Phone,5,72475,362375,Cash,02-04-2024
TXN0000633,CUST025563,Phone,5,60835,304175,Card,12-02-2025
TXN0000634,CUST048078,Printer,2,63000,126000,Card,11-08-2024
TXN0000635,CUST047161,Printer,5,43449,217245,Card,23-06-2025
TXN0000636,CUST045971,Phone,2,62383,124766,UPI,19-07-2025
TXN0000637,CUST000664,Keyboard,2,67661,135322,UPI,13-03-2024
TXN0000638,CUST041517,Mouse,4,48776,195104,Card,03-09-2025
TXN0000639,CUST048084,Monitor,5,59490,297450,UPI,25-08-2025
TXN0000640,CUST025093,Phone,2,77246,154492,Card,14-06-2024
TXN0000641,CUST003735,Keyboard,4,88221,352884,Card,08-07-2025
TXN0000642,CUST028026,Mouse,5,65012,325060,UPI,04-10-2025
TXN0000643,CUST006859,Headphones,1,86032,86032,UPI,11-11-2025
TXN0000644,CUST027242,Phone,4,79261,317044,Card,26-04-2024
TXN0000645,CUST024307,Keyboard,5,13943,69715,UPI,13-08-2025
TXN0000646,CUST009777,Headphones,1,10407,10407,UPI,08-06-2025
TXN0000647,CUST030314,Printer,4,15661,62644,NetBanking,09-03-2024
TXN0000648,CUST034293,Printer,4,69649,278596,Cash,02-03-2025
TXN0000649,CUST048848,Laptop,1,10512,10512,Cash,17-12-2024
TXN0000650,CUST018335,Mouse,3,64713,194139,Card,02-06-2024
TXN0000651,CUST039956,Monitor,3,26988,80964,UPI,01-02-2024
TXN0000652,CUST033682,Mouse,5,39082,195410,Card,07-09-2025
TXN0000653,CUST002008,Monitor,2,49779,99558,Card,11-04-2025
TXN0000654,CUST023475,Keyboard,1,71315,71315,NetBanking,28-06-2025
TXN0000655,CUST038515,Tablet,4,18594,74376,Cash,03-09-2025
TXN0000656,CUST016040,Phone,4,43950,175800,Card,31-12-2024
TXN0000657,CUST022853,Laptop,1,56766,56766,Cash,22-09-2025
TXN0000658,CUST021357,Tablet,3,22354,67062,NetBanking,18-10-2025
TXN0000659,CUST037614,Tablet,5,52357,261785,UPI,27-09-2025
TXN0000660,CUST048484,Tablet,3,14951,44853,Cash,05-01-2024
TXN0000661,CUST012523,Monitor,5,20407,102035,NetBanking,26-08-2025
TXN0000662,CUST003400,Mouse,4,26748,106992,Cash,19-09-2025
TXN0000663,CUST019057,Monitor,5,47886,239430,Card,15-01-2024
TXN0000664,CUST014592,Printer,4,34802,139208,UPI,15-01-2024
TXN0000665,CUST015201,Tablet,4,88405,353620,UPI,16-11-2024
TXN0000666,CUST002303,Mouse,4,67361,269444,NetBanking,01-06-2024
TXN0000667,CUST047086,Mouse,5,25226,126130,UPI,09-03-2025
TXN0000668,CUST020880,Phone,4,86328,345312,Card,01-08-2025
TXN0000669,CUST030880,Tablet,5,3502,17510,NetBanking,14-09-2025
TXN0000670,CUST002442,Phone,2,24234,48468,Card,11-09-2024
TXN0000671,CUST034962,Monitor,3,66727,200181,Card,02-05-2024
TXN0000672,CUST015912,Keyboard,4,44214,176856,Card,27-02-2024
TXN0000673,CUST023941,Keyboard,1,73368,73368,UPI,29-09-2025
TXN0000674,CUST030703,Tablet,5,25532,127660,NetBanking,07-03-2024
TXN0000675,CUST044201,Mouse,2,40691,81382,NetBanking,30-07-2024
TXN0000676,CUST021971,Monitor,3,45372,136116,Card,01-11-2024
TXN0000677,CUST017138,Keyboard,1,67074,67074,UPI,16-11-2025
TXN0000678,CUST039055,Keyboard,5,9004,45020,NetBanking,07-02-2024
TXN0000679,CUST023679,Laptop,1,4169,4169,Card,25-04-2024
TXN0000680,CUST037359,Laptop,5,12347,61735,UPI,04-08-2024
TXN0000681,CUST009744,Headphones,5,84764,423820,Card,24-06-2025
TXN0000682,CUST034985,Laptop,3,52457,157371,NetBanking,19-05-2024
TXN0000683,CUST021886,Phone,3,69519,208557,Card,10-05-2024
TXN0000684,CUST023214,Keyboard,5,37435,187175,NetBanking,02-07-2025
TXN0000685,CUST048430,Headphones,1,50396,50396,Cash,09-06-2025
TXN0000686,CUST008715,Monitor,1,3691,3691,Card,28-05-2024
TXN0000687,CUST030038,Phone,1,73087,73087,Card,29-07-2025
TXN0000688,CUST014555,Headphones,2,51210,102420,Cash,05-09-2025
TXN0000689,CUST030147,Headphones,2,79465,158930,Cash,15-11-2024
TXN0000690,CUST033652,Tablet,5,75693,378465,Cash,07-07-2024
TXN0000691,CUST038731,Tablet,1,43561,43561,UPI,31-03-2025
TXN0000692,CUST022950,Monitor,3,33174,99522,Cash,06-11-2025
TXN0000693,CUST011876,Printer,5,43996,219980,Cash,10-04-2024
TXN0000694,CUST038330,Monitor,5,56391,281955,Cash,31-07-2024
TXN0000695,CUST006380,Tablet,5,81609,408045,NetBanking,13-04-2024
TXN0000696,CUST040524,Phone,3,79711,239133,Card,10-05-2024
TXN0000697,CUST043990,Keyboard,4,69262,277048,Card,13-06-2025
TXN0000698,CUST022084,Tablet,3,13024,39072,NetBanking,09-10-2025
TXN0000699,CUST020521,Printer,2,5098,10196,Cash,21-06-2025
TXN0000700,CUST002652,Tablet,4,78255,313020,Cash,25-05-2024
TXN0000701,CUST048876,Phone,2,61021,122042,NetBanking,31-01-2025
TXN0000702,CUST017669,Tablet,5,54030,270150,UPI,16-06-2024
TXN0000703,CUST049300,Monitor,1,45134,45134,NetBanking,11-04-2025
TXN0000704,CUST029729,Keyboard,1,61548,61548,Card,15-04-2024
TXN0000705,CUST037557,Printer,3,44197,132591,UPI,27-06-2024
TXN0000706,CUST003863,Keyboard,3,15842,47526,Card,08-08-2024
TXN0000707,CUST028737,Phone,2,61507,123014,UPI,14-02-2024
TXN0000708,CUST048176,Tablet,3,41472,124416,Card,10-10-2025
TXN0000709,CUST027806,Monitor,1,50670,50670,Cash,29-07-2024
TXN0000710,CUST033039,Keyboard,2,33393,66786,Card,03-03-2025
TXN0000711,CUST004054,Laptop,3,20490,61470,UPI,31-08-2024
TXN0000712,CUST001332,Tablet,4,87689,350756,NetBanking,18-02-2025
TXN0000713,CUST006508,Printer,3,46548,139644,Cash,06-06-2025
TXN0000714,CUST007418,Printer,2,64540,129080,NetBanking,18-04-2025
TXN0000715,CUST039031,Laptop,5,4641,23205,Card,20-02-2025
TXN0000716,CUST017070,Laptop,4,31135,124540,NetBanking,13-06-2025
TXN0000717,CUST020862,Printer,5,78047,390235,Card,22-06-2024
TXN0000718,CUST007223,Headphones,3,20821,62463,NetBanking,18-05-2024
TXN0000719,CUST034884,Monitor,2,56994,113988,Cash,18-11-2025
TXN0000720,CUST022271,Tablet,3,20769,62307,NetBanking,14-08-2024
TXN0000721,CUST026231,Mouse,3,40386,121158,NetBanking,17-02-2025
