CampaignID,CustomerID,Channel,Campaign,CampaignDate,Response
MKT0000407,CUST017448,Instagram,New Launch,10-02-2025,Converted
MKT0000408,CUST035654,Google Ads,New Launch,05-10-2025,Opened
MKT0000409,CUST016435,Google Ads,New Launch,17-09-2025,Ignored
MKT0000410,CUST002827,Instagram,Cashback,04-03-2025,Ignored
MKT0000411,CUST042620,Instagram,Summer Sale,04-11-2025,Converted
MKT0000412,CUST016145,Facebook,New Launch,15-01-2025,Opened
MKT0000413,CUST043086,Instagram,Festival,06-02-2025,Converted
MKT0000414,CUST006221,Facebook,Cashback,22-07-2025,Clicked
MKT0000415,CUST041852,Instagram,Summer Sale,27-08-2025,Converted
MKT0000416,CUST003053,Instagram,Cashback,25-06-2025,Converted
MKT0000417,CUST016385,Facebook,Summer Sale,29-12-2024,Opened
MKT0000418,CUST014936,Google Ads,New Launch,05-11-2025,Clicked
MKT0000419,CUST049345,Email,Summer Sale,23-09-2025,Opened
MKT0000420,CUST008977,Instagram,Summer Sale,18-05-2024,Clicked
MKT0000421,CUST007433,Instagram,Cashback,02-06-2025,Converted
MKT0000422,CUST030805,Facebook,New Launch,08-07-2025,Opened
MKT0000423,CUST012563,SMS,Summer Sale,11-12-2024,Opened
MKT0000424,CUST001800,Email,Summer Sale,21-01-2025,Ignored
MKT0000425,CUST036084,Facebook,New Launch,07-10-2025,Ignored
MKT0000426,CUST049933,SMS,Summer Sale,18-08-2024,Opened
MKT0000427,CUST005598,Facebook,New Launch,20-09-2025,Ignored
MKT0000428,CUST047555,Google Ads,New Launch,11-02-2024,Clicked
MKT0000429,CUST010765,Google Ads,Cashback,13-12-2024,Converted
MKT0000430,CUST049571,Facebook,Festival,27-01-2025,Ignored
MKT0000431,CUST024473,Google Ads,Festival,01-01-2025,Converted
MKT0000432,CUST026678,Facebook,Cashback,27-04-2024,Converted
MKT0000433,CUST041064,Facebook,Summer Sale,05-05-2024,Clicked
MKT0000434,CUST021426,Email,New Launch,18-09-2025,Ignored
MKT0000435,CUST040468,SMS,Summer Sale,24-03-2025,Converted
MKT0000436,CUST042866,Google Ads,Summer Sale,07-11-2024,Converted
MKT0000437,CUST005175,Instagram,New Launch,27-03-2025,Opened
MKT0000438,CUST037897,SMS,New Launch,02-07-2024,Opened
MKT0000439,CUST020995,SMS,Summer Sale,13-07-2025,Clicked
MKT0000440,CUST044108,Google Ads,Cashback,15-09-2025,Clicked
MKT0000441,CUST042973,Instagram,Festival,25-08-2025,Opened
MKT0000442,CUST004907,SMS,Festival,23-04-2024,Converted
MKT0000443,CUST006735,Email,New Launch,19-12-2024,Ignored
MKT0000444,CUST030411,Facebook,Summer Sale,08-04-2024,Converted
MKT0000445,CUST024661,Instagram,Cashback,30-08-2025,Ignored
MKT0000446,CUST033811,Instagram,Summer Sale,10-04-2024,Opened
MKT0000447,CUST015093,SMS,Summer Sale,07-10-2024,Ignored
MKT0000448,CUST035475,Facebook,New Launch,04-11-2024,Ignored
MKT0000449,CUST035915,Facebook,Cashback,04-07-2025,Clicked
MKT0000450,CUST034638,Google Ads,Festival,10-09-2025,Opened
MKT0000451,CUST028611,Email,New Launch,03-01-2024,Converted
MKT0000452,CUST033787,Facebook,Summer Sale,06-02-2024,Ignored
MKT0000453,CUST019082,Facebook,Cashback,29-04-2024,Ignored
MKT0000454,CUST017826,Facebook,Cashback,14-04-2024,Ignored
MKT0000455,CUST014700,SMS,Festival,18-10-2024,Ignored
MKT0000456,CUST036906,Instagram,Festival,09-04-2025,Clicked
MKT0000457,CUST018628,Email,Summer Sale,22-04-2024,Converted
MKT0000458,CUST002000,Google Ads,Festival,03-11-2025,Ignored
MKT0000459,CUST036083,Email,Festival,08-05-2025,Clicked
MKT0000460,CUST041694,Instagram,Cashback,25-07-2024,Ignored
MKT0000461,CUST035660,Instagram,Summer Sale,30-05-2024,Ignored
MKT0000462,CUST028035,Email,Summer Sale,11-11-2024,Clicked
MKT0000463,CUST002429,Email,Festival,14-09-2025,Converted
MKT0000464,CUST008481,SMS,Festival,31-07-2024,Ignored
MKT0000465,CUST045662,SMS,Festival,24-08-2025,Opened
MKT0000466,CUST037023,Email,Festival,22-04-2024,Clicked
MKT0000467,CUST044695,Instagram,Festival,20-10-2024,Converted
MKT0000468,CUST047627,Facebook,Summer Sale,16-06-2025,Ignored
MKT0000469,CUST040968,Instagram,Festival,20-09-2024,Ignored
MKT0000470,CUST022260,Google Ads,Cashback,12-08-2025,Clicked
MKT0000471,CUST017992,SMS,Cashback,25-09-2024,Clicked
MKT0000472,CUST024224,Facebook,Festival,07-08-2025,Opened
MKT0000473,CUST006762,Google Ads,Cashback,28-08-2025,Ignored
MKT0000474,CUST033512,Facebook,Cashback,21-04-2024,Clicked
MKT0000475,CUST025398,Facebook,Summer Sale,03-06-2025,Clicked
MKT0000476,CUST005680,Instagram,Festival,05-08-2025,Opened
MKT0000477,CUST044014,Facebook,Summer Sale,21-05-2024,Ignored
MKT0000478,CUST017680,Facebook,New Launch,13-04-2025,Opened
MKT0000479,CUST032196,Email,Festival,23-10-2025,Ignored
MKT0000480,CUST038294,Google Ads,New Launch,24-04-2024,Clicked
MKT0000481,CUST030772,SMS,Summer Sale,22-06-2025,Clicked
MKT0000482,CUST045078,Email,New Launch,16-06-2024,Clicked
MKT0000483,CUST023158,Instagram,Summer Sale,24-01-2025,Opened
MKT0000484,CUST015097,Email,Summer Sale,10-01-2024,Opened
MKT0000485,CUST012667,Instagram,New Launch,15-01-2025,Converted
MKT0000486,CUST010035,Email,Summer Sale,23-07-2025,Opened
MKT0000487,CUST021155,Email,Festival,24-11-2025,Ignored
MKT0000488,CUST001461,Google Ads,Summer Sale,25-06-2024,Ignored
MKT0000489,CUST031482,SMS,Summer Sale,31-10-2024,Opened
MKT0000490,CUST049581,Instagram,New Launch,22-08-2024,Converted
MKT0000491,CUST002177,SMS,Festival,14-02-2024,Clicked
MKT0000492,CUST016561,Email,New Launch,22-07-2025,Clicked
MKT0000493,CUST006370,Google Ads,Cashback,28-11-2025,Converted
MKT0000494,CUST007099,Instagram,Summer Sale,19-01-2024,Opened
MKT0000495,CUST043501,SMS,New Launch,08-07-2024,Ignored
MKT0000496,CUST024077,SMS,Cashback,12-02-2025,Converted
MKT0000497,CUST003836,Google Ads,Cashback,05-05-2025,Ignored
MKT0000498,CUST046741,Google Ads,Summer Sale,08-03-2024,Converted
MKT0000499,CUST041104,Google Ads,Cashback,23-12-2024,Clicked
MKT0000500,CUST035961,Email,Cashback,26-04-2025,Ignored
MKT0000501,CUST011811,Email,Cashback,18-07-2024,Opened
MKT0000502,CUST010511,Facebook,Summer Sale,24-08-2025,Converted
MKT0000503,CUST017927,Instagram,New Launch,17-10-2025,Converted
MKT0000504,CUST021134,Instagram,Summer Sale,01-10-2024,Opened
MKT0000505,CUST007583,Google Ads,Summer Sale,09-05-2025,Clicked
MKT0000506,CUST042568,SMS,Summer Sale,05-11-2025,Ignored
MKT0000507,CUST049696,SMS,Festival,21-09-2024,Opened
MKT0000508,CUST034688,Email,Festival,22-10-2025,Ignored
MKT0000509,CUST036533,Google Ads,Summer Sale,26-07-2025,Clicked
MKT0000510,CUST011753,Facebook,New Launch,09-02-2025,Ignored
MKT0000511,CUST004386,Google Ads,New Launch,15-08-2024,Converted
MKT0000512,CUST041791,SMS,Summer Sale,07-11-2024,Converted
MKT0000513,CUST026001,Google Ads,Festival,03-12-2024,Ignored
MKT0000514,CUST022688,Email,Summer Sale,24-05-2025,Clicked
MKT0000515,CUST028209,SMS,Summer Sale,06-10-2024,Clicked
MKT0000516,CUST005425,Facebook,Festival,27-12-2024,Clicked
MKT0000517,CUST034700,SMS,Summer Sale,20-10-2025,Clicked
MKT0000518,CUST001773,Email,Summer Sale,13-06-2024,Opened
MKT0000519,CUST026804,Email,Summer Sale,25-02-2025,Opened
MKT0000520,CUST006830,Email,New Launch,13-03-2025,Converted
MKT0000521,CUST005953,Email,Cashback,18-03-2024,Ignored
MKT0000522,CUST042774,Google Ads,Festival,22-08-2024,Ignored
MKT0000523,CUST012487,Google Ads,Cashback,14-02-2025,Clicked
MKT0000524,CUST043169,Instagram,New Launch,13-04-2024,Clicked
MKT0000525,CUST006601,Facebook,New Launch,05-04-2024,Ignored
MKT0000526,CUST021055,Facebook,Festival,03-03-2024,Converted
MKT0000527,CUST013447,Instagram,New Launch,12-06-2024,Ignored
MKT0000528,CUST039931,Google Ads,Cashback,15-08-2025,Converted
MKT0000529,CUST012527,SMS,Summer Sale,23-07-2024,Ignored
MKT0000530,CUST032062,Google Ads,Cashback,22-10-2024,Opened
MKT0000531,CUST006198,Email,Summer Sale,13-05-2024,Opened
MKT0000532,CUST017531,Instagram,Summer Sale,23-03-2024,Converted
MKT0000533,CUST034382,Email,Summer Sale,09-05-2025,Converted
MKT0000534,CUST015530,Email,Cashback,14-07-2025,Ignored
MKT0000535,CUST014341,Google Ads,Festival,24-06-2025,Ignored
MKT0000536,CUST002843,Facebook,New Launch,02-01-2025,Clicked
MKT0000537,CUST047696,Google Ads,Summer Sale,08-10-2025,Opened
MKT0000538,CUST017526,Google Ads,Festival,01-09-2024,Converted
MKT0000539,CUST021187,Instagram,Summer Sale,02-12-2024,Converted
MKT0000540,CUST025510,SMS,Summer Sale,03-06-2025,Clicked
MKT0000541,CUST043373,Email,Summer Sale,24-02-2025,Opened
MKT0000542,CUST020203,Google Ads,Cashback,19-08-2024,Ignored
MKT0000543,CUST030582,Email,Summer Sale,27-02-2025,Opened
MKT0000544,CUST011264,SMS,Cashback,17-10-2024,Ignored
MKT0000545,CUST037694,Email,Summer Sale,30-01-2025,Opened
MKT0000546,CUST017316,Facebook,Festival,18-06-2025,Opened
MKT0000547,CUST049717,Instagram,Summer Sale,22-10-2024,Opened
MKT0000548,CUST000026,Instagram,New Launch,20-01-2024,Converted
MKT0000549,CUST030887,Email,Cashback,19-03-2025,Ignored
MKT0000550,CUST028541,Email,Summer Sale,10-03-2024,Ignored
MKT0000551,CUST002643,Email,Festival,14-01-2025,Opened
MKT0000552,CUST024715,Instagram,Cashback,05-03-2025,Clicked
MKT0000553,CUST046240,SMS,New Launch,16-08-2025,Opened
MKT0000554,CUST005968,Google Ads,Cashback,08-04-2024,Clicked
MKT0000555,CUST003940,Email,New Launch,26-01-2024,Ignored
MKT0000556,CUST037831,Facebook,New Launch,21-10-2025,Converted
MKT0000557,CUST001660,SMS,Cashback,27-01-2024,Ignored
MKT0000558,CUST006278,Email,Cashback,23-02-2025,Clicked
MKT0000559,CUST022464,Google Ads,Cashback,15-04-2025,Converted
MKT0000560,CUST039210,Instagram,Summer Sale,01-02-2024,Ignored
MKT0000561,CUST040424,Facebook,Summer Sale,14-06-2025,Clicked
MKT0000562,CUST007658,Facebook,Festival,11-05-2024,Opened
MKT0000563,CUST020532,Instagram,Festival,14-03-2025,Opened
MKT0000564,CUST041460,SMS,Summer Sale,15-07-2025,Converted
MKT0000565,CUST033441,Google Ads,Summer Sale,22-01-2024,Converted
MKT0000566,CUST035581,Instagram,Festival,07-12-2024,Converted
MKT0000567,CUST010193,Google Ads,New Launch,29-06-2025,Opened
MKT0000568,CUST010363,Email,Cashback,23-02-2024,Clicked
MKT0000569,CUST023654,Google Ads,Cashback,06-11-2024,Converted
MKT0000570,CUST007242,Email,Summer Sale,21-06-2024,Opened
MKT0000571,CUST034868,Instagram,Cashback,04-12-2024,Ignored
MKT0000572,CUST017322,Instagram,Cashback,05-03-2025,Opened
MKT0000573,CUST032199,Facebook,Festival,09-03-2025,Converted
MKT0000574,CUST045178,Instagram,New Launch,03-04-2024,Ignored
MKT0000575,CUST031380,Instagram,Cashback,29-11-2025,Clicked
MKT0000576,CUST026140,Instagram,Festival,13-02-2025,Clicked
MKT0000577,CUST046611,Google Ads,New Launch,27-02-2024,Opened
MKT0000578,CUST025793,SMS,Summer Sale,06-05-2025,Clicked
MKT0000579,CUST020082,SMS,Festival,14-04-2025,Clicked
MKT0000580,CUST043154,Email,Summer Sale,10-09-2024,Opened
MKT0000581,CUST022962,Facebook,Festival,12-07-2025,Ignored
MKT0000582,CUST035422,SMS,Cashback,06-11-2025,Clicked
MKT0000583,CUST047689,Facebook,Summer Sale,30-07-2025,Converted
MKT0000584,CUST023242,Google Ads,Summer Sale,02-11-2025,Opened
MKT0000585,CUST016176,Instagram,Festival,03-05-2024,Clicked
MKT0000586,CUST033692,Facebook,New Launch,19-03-2025,Clicked
MKT0000587,CUST047676,SMS,Cashback,31-10-2025,Clicked
MKT0000588,CUST015937,SMS,New Launch,24-12-2024,Converted
MKT0000589,CUST036483,Email,New Launch,21-07-2024,Ignored
MKT0000590,CUST045934,Instagram,New Launch,01-10-2025,Opened
MKT0000591,CUST022907,Google Ads,Festival,23-04-2025,Clicked
MKT0000592,CUST012910,SMS,New Launch,03-09-2024,Clicked
MKT0000593,CUST043443,Google Ads,Summer Sale,21-03-2024,Clicked
MKT0000594,CUST028006,Google Ads,New Launch,19-10-2024,Converted
MKT0000595,CUST046636,Instagram,Festival,04-08-2024,Clicked
MKT0000596,CUST026793,SMS,Summer Sale,20-01-2025,Converted
MKT0000597,CUST040948,SMS,Summer Sale,06-01-2025,Clicked
MKT0000598,CUST011794,Google Ads,Summer Sale,19-12-2024,Ignored
MKT0000599,CUST042869,SMS,Festival,06-11-2024,Converted
MKT0000600,CUST020126,Google Ads,New Launch,25-01-2024,Opened
MKT0000601,CUST018617,Email,Festival,30-01-2025,Converted
MKT0000602,CUST045044,Email,New Launch,24-05-2024,Converted
MKT0000603,CUST040747,SMS,Cashback,05-06-2025,Opened
MKT0000604,CUST015017,Email,Summer Sale,13-03-2024,Converted
MKT0000605,CUST033364,Email,Summer Sale,09-08-2024,Converted
MKT0000606,CUST031210,Instagram,New Launch,20-04-2024,Converted
MKT0000607,CUST019037,Instagram,Cashback,17-02-2024,Ignored
MKT0000608,CUST021870,SMS,Festival,17-08-2025,Opened
MKT0000609,CUST042384,Email,Cashback,27-11-2024,Opened
MKT0000610,CUST009879,Google Ads,Summer Sale,29-06-2025,Clicked
MKT0000611,CUST025777,Facebook,New Launch,31-03-2024,Clicked
MKT0000612,CUST039560,Email,Festival,08-11-2024,Opened
MKT0000613,CUST005383,Google Ads,Summer Sale,19-05-2025,Clicked
MKT0000614,CUST019307,Google Ads,Cashback,10-06-2025,Ignored
MKT0000615,CUST026536,SMS,New Launch,15-08-2024,Converted
MKT0000616,CUST032562,Instagram,New Launch,24-03-2025,Clicked
MKT0000617,CUST031945,SMS,Festival,05-06-2025,Converted
MKT0000618,CUST049024,Instagram,New Launch,13-09-2025,Clicked
MKT0000619,CUST044089,Google Ads,Festival,15-04-2025,Ignored
MKT0000620,CUST014418,Facebook,New Launch,30-08-2025,Converted
MKT0000621,CUST044722,SMS,Summer Sale,17-03-2025,Opened
MKT0000622,CUST022955,SMS,Summer Sale,04-05-2024,Converted
MKT0000623,CUST017014,Instagram,Summer Sale,06-02-2025,Opened
MKT0000624,CUST017104,Facebook,Summer Sale,13-10-2025,Clicked
MKT0000625,CUST033235,Email,Summer Sale,20-07-2025,Clicked
MKT0000626,CUST035891,Email,Cashback,21-04-2025,Clicked
MKT0000627,CUST027812,Email,Cashback,05-09-2025,Clicked
MKT0000628,CUST011482,Email,Summer Sale,13-07-2025,Clicked
MKT0000629,CUST033080,Email,New Launch,04-07-2024,Ignored
MKT0000630,CUST017183,SMS,Summer Sale,07-02-2025,Clicked
MKT0000631,CUST037204,SMS,Festival,07-09-2025,Clicked
MKT0000632,CUST031740,Google Ads,Summer Sale,13-02-2025,Converted
MKT0000633,CUST025903,Google Ads,Summer Sale,29-03-2024,Converted
MKT0000634,CUST018323,Instagram,New Launch,21-08-2025,Opened
MKT0000635,CUST044037,Google Ads,Festival,21-09-2024,Converted
MKT0000636,CUST042643,Google Ads,New Launch,21-08-2025,Opened
MKT0000637,CUST028672,Email,New Launch,19-06-2025,Clicked
MKT0000638,CUST016541,Instagram,Summer Sale,08-03-2024,Opened
MKT0000639,CUST003330,Google Ads,Festival,03-05-2024,Converted
MKT0000640,CUST047745,Facebook,Summer Sale,15-11-2024,Clicked
MKT0000641,CUST031240,Google Ads,Summer Sale,28-06-2024,Clicked
MKT0000642,CUST043208,SMS,Summer Sale,22-10-2025,Opened
MKT0000643,CUST034800,Facebook,Summer Sale,10-05-2024,Clicked
MKT0000644,CUST048543,SMS,Summer Sale,04-05-2025,Opened
MKT0000645,CUST006178,Instagram,Summer Sale,05-01-2025,Clicked
MKT0000646,CUST014972,Facebook,New Launch,16-01-2025,Ignored
MKT0000647,CUST002405,Instagram,New Launch,31-05-2025,Converted
MKT0000648,CUST022016,Email,New Launch,09-08-2024,Opened
MKT0000649,CUST007587,Email,New Launch,09-06-2024,Converted
MKT0000650,CUST016164,Facebook,Festival,18-06-2025,Ignored
MKT0000651,CUST044087,Facebook,New Launch,23-12-2024,Converted
MKT0000652,CUST002100,Email,Summer Sale,21-05-2025,Clicked
MKT0000653,CUST031514,Instagram,Summer Sale,03-05-2024,Opened
MKT0000654,CUST037853,Google Ads,Cashback,18-11-2025,Clicked
MKT0000655,CUST022782,Email,Summer Sale,03-04-2025,Converted
MKT0000656,CUST044814,Facebook,Cashback,03-10-2024,Ignored
MKT0000657,CUST006617,Email,Summer Sale,28-09-2025,Clicked
MKT0000658,CUST039613,Facebook,Festival,15-01-2025,Ignored
MKT0000659,CUST015770,SMS,Cashback,21-08-2025,Opened
MKT0000660,CUST025154,Google Ads,Summer Sale,15-01-2025,Opened
MKT0000661,CUST022756,Instagram,Cashback,13-05-2024,Converted
MKT0000662,CUST036833,Email,Cashback,29-04-2025,Ignored
MKT0000663,CUST040434,Facebook,Festival,09-09-2024,Opened
MKT0000664,CUST046495,Instagram,Festival,19-12-2024,Clicked
MKT0000665,CUST019352,SMS,New Launch,07-05-2024,Clicked
MKT0000666,CUST006828,Email,Festival,16-08-2024,Clicked
MKT0000667,CUST035722,Facebook,Festival,27-04-2025,Opened
MKT0000668,CUST046937,Google Ads,New Launch,20-07-2024,Ignored
MKT0000669,CUST003814,Facebook,New Launch,29-06-2024,Opened
MKT0000670,CUST007022,Instagram,Summer Sale,25-02-2024,Ignored
MKT0000671,CUST035157,Email,New Launch,01-10-2024,Clicked
MKT0000672,CUST047287,SMS,Festival,18-10-2025,Ignored
MKT0000673,CUST013109,Google Ads,New Launch,11-11-2024,Ignored
MKT0000674,CUST012137,Instagram,Summer Sale,17-11-2024,Clicked
MKT0000675,CUST014717,Google Ads,Summer Sale,15-06-2024,Converted
MKT0000676,CUST038142,SMS,Festival,27-03-2024,Converted
MKT0000677,CUST009696,Email,Cashback,11-10-2024,Ignored
MKT0000678,CUST029437,Facebook,Festival,28-04-2025,Clicked
MKT0000679,CUST029196,Email,Summer Sale,25-09-2025,Opened
MKT0000680,CUST029697,SMS,Summer Sale,04-08-2024,Ignored
MKT0000681,CUST045417,Instagram,Festival,31-10-2025,Converted
MKT0000682,CUST037554,Email,Cashback,01-03-2025,Clicked
MKT0000683,CUST028898,SMS,Summer Sale,16-08-2025,Opened
MKT0000684,CUST029220,Facebook,Cashback,22-05-2024,Opened
MKT0000685,CUST020294,Google Ads,New Launch,25-10-2024,Clicked
MKT0000686,CUST014562,Instagram,Festival,15-04-2024,Opened
MKT0000687,CUST000201,Facebook,Cashback,16-06-2024,Opened
MKT0000688,CUST021245,Google Ads,New Launch,05-05-2024,Converted
MKT0000689,CUST009822,SMS,New Launch,25-01-2025,Ignored
MKT0000690,CUST035304,Google Ads,Summer Sale,03-01-2025,Converted
MKT0000691,CUST033927,Google Ads,New Launch,15-10-2024,Clicked
MKT0000692,CUST026248,Google Ads,Festival,12-04-2025,Opened
MKT0000693,CUST041257,Facebook,Festival,12-01-2024,Ignored
MKT0000694,CUST039182,Instagram,New Launch,23-09-2024,Ignored
MKT0000695,CUST015820,Facebook,Cashback,18-05-2025,Opened
MKT0000696,CUST030019,SMS,Cashback,23-02-2025,Opened
MKT0000697,CUST009327,Email,Cashback,15-08-2025,Converted
MKT0000698,CUST005462,Email,Summer Sale,16-04-2025,Opened
MKT0000699,CUST048290,SMS,New Launch,18-03-2025,Opened
MKT0000700,CUST047020,SMS,Summer Sale,06-10-2024,Opened
MKT0000701,CUST038085,Instagram,New Launch,25-01-2024,Ignored
MKT0000702,CUST002866,Instagram,New Launch,12-03-2024,Ignored
MKT0000703,CUST007728,Instagram,New Launch,18-01-2025,Clicked
MKT0000704,CUST034302,Facebook,Cashback,27-07-2024,Ignored
MKT0000705,CUST010826,Facebook,Summer Sale,19-11-2024,Converted
MKT0000706,CUST024454,SMS,Cashback,22-05-2024,Converted
MKT0000707,CUST007226,SMS,Summer Sale,30-06-2025,Converted
MKT0000708,CUST005563,Facebook,Cashback,04-09-2024,Opened
MKT0000709,CUST025815,SMS,New Launch,01-09-2024,Converted
MKT0000710,CUST028765,Instagram,Cashback,07-07-2025,Clicked
MKT0000711,CUST049544,SMS,Festival,14-01-2025,Ignored
MKT0000712,CUST044746,Email,Summer Sale,19-09-2025,Opened
MKT0000713,CUST011579,Facebook,Summer Sale,12-11-2024,Ignored
MKT0000714,CUST049140,Google Ads,Cashback,31-12-2024,Ignored
MKT0000715,CUST015152,Instagram,Summer Sale,22-01-2025,Ignored
MKT0000716,CUST038167,Google Ads,Festival,13-07-2024,Ignored
MKT0000717,CUST043487,SMS,New Launch,05-01-2025,Converted
MKT0000718,CUST027077,Google Ads,Summer Sale,25-06-2025,Ignored
MKT0000719,CUST048456,SMS,Festival,08-06-2024,Ignored
MKT0000720,CUST006291,Email,Festival,10-10-2025,Converted
MKT0000721,CUST045800,Google Ads,Festival,22-07-2024,Converted
MKT0000722,CUST010781,Google Ads,New Launch,15-09-2025,Opened
MKT0000723,CUST049465,SMS,Festival,22-10-2024,Converted
MKT0000724,CUST034966,Google Ads,Cashback,22-09-2024,Opened
MKT0000725,CUST028901,Google Ads,Summer Sale,23-06-2024,Opened
MKT0000726,CUST038206,Facebook,Summer Sale,01-06-2025,Converted
MKT0000727,CUST049214,Instagram,New Launch,01-05-2024,Ignored
MKT0000728,CUST028510,Google Ads,Festival,01-09-2025,Ignored
MKT0000729,CUST043900,Instagram,Festival,10-08-2024,Converted
MKT0000730,CUST012723,SMS,Festival,19-05-2025,Opened
MKT0000731,CUST002480,Facebook,Festival,02-03-2024,Converted
MKT0000732,CUST044828,Google Ads,Festival,08-09-2024,Clicked
MKT0000733,CUST038421,Google Ads,New Launch,17-08-2025,Converted
MKT0000734,CUST020474,Facebook,Summer Sale,01-07-2024,Converted
MKT0000735,CUST022313,SMS,Cashback,14-10-2025,Clicked
MKT0000736,CUST003906,Instagram,New Launch,06-08-2024,Opened
MKT0000737,CUST019397,Facebook,Summer Sale,25-06-2024,Clicked
MKT0000738,CUST044223,Google Ads,Cashback,18-09-2024,Clicked
MKT0000739,CUST042765,Google Ads,Festival,11-10-2024,Opened
MKT0000740,CUST008550,Email,Summer Sale,22-05-2024,Converted
MKT0000741,CUST019554,Instagram,New Launch,26-03-2025,Converted
MKT0000742,CUST035714,Facebook,Festival,15-01-2025,Ignored
